event_id,user_id,event_name,event_timestamp,session_id,platform,event_hour
E00296679,U068527,signup,2026-01-02 13:13:00,SU06852701,Mobile,13
E00296689,U068530,signup,2026-03-26 11:05:00,SU06853001,Mobile,11
E00296692,U068531,onboarding_start,2026-02-09 12:29:00,SU06853101,Mobile,12
E00296697,U068532,core_action,2026-03-23 00:40:00,SU06853201,Mobile,0
E00296702,U068533,signup,2026-02-23 09:44:00,SU06853301,Mobile,9
E00296704,U068533,onboarding_complete,2026-02-25 23:59:00,SU06853301,Mobile,23
E00296706,U068534,onboarding_start,2026-03-19 16:25:00,SU06853401,Mobile,16
E00296723,U068537,session_start,2026-01-18 02:30:00,SU06853701,Mobile,2
E00296736,U068542,signup,2026-03-12 06:44:00,SU06854201,Mobile,6
E00296738,U068542,onboarding_complete,2026-03-13 12:47:00,SU06854201,Mobile,12
E00296740,U068543,onboarding_start,2026-02-18 20:53:00,SU06854301,Mobile,20
E00296748,U068544,session_start,2026-01-12 16:21:00,SU06854401,Mobile,16
E00296747,U068544,core_action,2026-01-15 21:45:00,SU06854401,Mobile,21
E00296746,U068544,feature_view,2026-01-17 10:00:00,SU06854401,Mobile,10
E00296762,U068547,onboarding_complete,2026-02-06 18:51:00,SU06854701,Mobile,18
E00296772,U068549,onboarding_start,2026-02-19 04:34:00,SU06854901,Mobile,4
E00296773,U068549,onboarding_complete,2026-02-20 04:59:00,SU06854901,Mobile,4
E00296775,U068549,feature_view,2026-02-23 02:36:00,SU06854901,Mobile,2
E00296784,U068552,onboarding_start,2026-03-25 09:06:00,SU06855201,Mobile,9
E00296786,U068553,signup,2026-03-15 21:56:00,SU06855301,Mobile,21
E00296817,U068560,feature_view,2026-03-29 16:57:00,SU06856001,Desktop,16
E00296818,U068560,core_action,2026-03-30 12:24:00,SU06856001,Desktop,12
E00296822,U068561,signup,2026-01-06 05:56:00,SU06856101,Desktop,5
E00296823,U068561,onboarding_start,2026-01-07 05:54:00,SU06856101,Desktop,5
E00296824,U068561,onboarding_complete,2026-01-07 07:46:00,SU06856101,Desktop,7
E00296836,U068563,onboarding_complete,2026-01-07 23:43:00,SU06856301,Desktop,23
E00296876,U068574,core_action,2026-03-15 15:47:00,SU06857401,Mobile,15
E00296881,U068576,signup,2026-03-23 09:13:00,SU06857601,Mobile,9
E00296888,U068578,onboarding_start,2026-01-29 12:28:00,SU06857801,Mobile,12
E00296893,U068580,onboarding_start,2026-02-13 21:07:00,SU06858001,Mobile,21
E00296905,U068583,onboarding_start,2026-03-17 01:07:00,SU06858301,Mobile,1
E00296912,U068585,core_action,2026-02-06 19:43:00,SU06858501,Tablet,19
E00296916,U068586,onboarding_start,2026-01-11 12:17:00,SU06858601,Desktop,12
E00296927,U068589,signup,2026-02-15 08:32:00,SU06858901,Desktop,8
E00296931,U068590,onboarding_start,2026-03-12 07:46:00,SU06859001,Mobile,7
E00296935,U068591,core_action,2026-03-28 13:23:00,SU06859101,Mobile,13
E00296944,U068593,onboarding_complete,2026-03-16 10:54:00,SU06859301,Mobile,10
E00296955,U068595,signup,2026-03-18 22:11:00,SU06859501,Desktop,22
E00296970,U068599,onboarding_start,2026-01-03 23:19:00,SU06859901,Mobile,23
E00296973,U068600,onboarding_complete,2026-01-06 23:33:00,SU06860001,Mobile,23
E00296981,U068603,onboarding_start,2026-01-11 09:33:00,SU06860301,Mobile,9
E00296984,U068604,onboarding_start,2026-03-25 20:37:00,SU06860401,Desktop,20
E00296985,U068604,onboarding_complete,2026-03-26 13:28:00,SU06860401,Desktop,13
E00296987,U068604,feature_view,2026-03-27 18:16:00,SU06860401,Desktop,18
E00297000,U068606,feature_view,2026-01-17 07:22:00,SU06860601,Mobile,7
E00297008,U068609,onboarding_start,2026-01-25 01:34:00,SU06860901,Desktop,1
E00297026,U068613,feature_view,2026-02-20 23:50:00,SU06861301,Mobile,23
E00297037,U068614,session_start,2026-03-27 12:56:00,SU06861401,Tablet,12
E00297044,U068615,session_start,2026-01-20 17:34:00,SU06861501,Mobile,17
E00297046,U068615,subscription_start,2026-02-02 04:56:00,SU06861501,Mobile,4
E00297048,U068616,onboarding_start,2026-01-01 21:20:00,SU06861601,Mobile,21
E00297050,U068617,onboarding_start,2026-01-05 11:15:00,SU06861701,Desktop,11
E00297051,U068617,onboarding_complete,2026-01-06 16:43:00,SU06861701,Desktop,16
E00297058,U068619,signup,2026-01-26 15:44:00,SU06861901,Desktop,15
E00297059,U068619,onboarding_start,2026-01-26 21:28:00,SU06861901,Desktop,21
E00297099,U068633,signup,2026-01-17 21:43:00,SU06863301,Desktop,21
E00297106,U068634,onboarding_start,2026-01-16 23:22:00,SU06863401,Mobile,23
E00297116,U068635,core_action,2026-02-18 06:28:00,SU06863501,Desktop,6
E00297145,U068643,signup,2026-03-01 23:07:00,SU06864301,Desktop,23
E00297150,U068643,core_action,2026-03-05 08:15:00,SU06864301,Desktop,8
E00297148,U068643,core_action,2026-03-06 21:13:00,SU06864301,Desktop,21
E00297153,U068644,onboarding_start,2026-03-10 14:54:00,SU06864401,Tablet,14
E00297170,U068650,signup,2026-03-21 21:03:00,SU06865001,Mobile,21
E00297188,U068653,onboarding_start,2026-01-28 14:47:00,SU06865301,Mobile,14
E00297190,U068653,core_action,2026-02-02 07:48:00,SU06865301,Mobile,7
E00297208,U068658,core_action,2026-03-15 09:27:00,SU06865801,Tablet,9
E00297214,U068659,core_action,2026-03-13 18:33:00,SU06865901,Mobile,18
E00297219,U068660,onboarding_complete,2026-02-09 11:27:00,SU06866001,Mobile,11
E00297227,U068662,onboarding_start,2026-01-26 02:11:00,SU06866201,Mobile,2
E00297230,U068663,onboarding_complete,2026-03-02 08:46:00,SU06866301,Desktop,8
E00297231,U068664,signup,2026-03-01 03:40:00,SU06866401,Mobile,3
E00297234,U068665,signup,2026-02-24 02:52:00,SU06866501,Desktop,2
E00297238,U068665,feature_view,2026-02-25 21:25:00,SU06866501,Desktop,21
E00297247,U068668,onboarding_complete,2026-01-27 12:36:00,SU06866801,Mobile,12
E00297251,U068668,session_start,2026-02-01 11:45:00,SU06866801,Mobile,11
E00297268,U068671,core_action,2026-02-20 11:53:00,SU06867101,Mobile,11
E00297272,U068672,signup,2026-03-16 16:59:00,SU06867201,Desktop,16
E00297288,U068675,feature_view,2026-03-05 14:53:00,SU06867501,Mobile,14
E00297289,U068675,core_action,2026-03-10 10:56:00,SU06867501,Mobile,10
E00297296,U068676,session_start,2026-01-28 12:15:00,SU06867601,Mobile,12
E00297309,U068678,feature_view,2026-02-25 22:04:00,SU06867801,Mobile,22
E00297310,U068678,core_action,2026-02-28 08:15:00,SU06867801,Mobile,8
E00297327,U068683,onboarding_start,2026-03-10 22:56:00,SU06868301,Mobile,22
E00297339,U068685,feature_view,2026-01-27 16:04:00,SU06868501,Desktop,16
E00297343,U068686,onboarding_complete,2026-01-23 18:06:00,SU06868601,Mobile,18
E00297350,U068687,session_start,2026-01-25 18:06:00,SU06868701,Mobile,18
E00297356,U068689,signup,2026-02-21 17:02:00,SU06868901,Mobile,17
E00297358,U068689,onboarding_complete,2026-02-22 20:23:00,SU06868901,Mobile,20
E00297363,U068690,feature_view,2026-03-02 08:44:00,SU06869001,Desktop,8
E00297369,U068691,feature_view,2026-02-08 16:59:00,SU06869101,Mobile,16
E00297372,U068691,session_start,2026-02-26 07:19:00,SU06869101,Mobile,7
E00297398,U068697,onboarding_complete,2026-01-03 19:47:00,SU06869701,Desktop,19
E00297404,U068698,core_action,2026-02-13 08:03:00,SU06869801,Mobile,8
E00297407,U068699,onboarding_complete,2026-01-19 04:58:00,SU06869901,Mobile,4
E00297412,U068700,signup,2026-02-04 16:51:00,SU06870001,Mobile,16
E00297420,U068701,core_action,2026-03-29 06:08:00,SU06870101,Mobile,6
E00297418,U068701,core_action,2026-03-29 09:05:00,SU06870101,Mobile,9
E00297435,U068704,onboarding_complete,2026-02-16 16:57:00,SU06870401,Mobile,16
E00297478,U068711,session_start,2026-03-25 15:53:00,SU06871101,Mobile,15
E00297482,U068712,core_action,2026-02-05 16:39:00,SU06871201,Mobile,16
E00297494,U068713,session_start,2026-02-04 18:37:00,SU06871301,Tablet,18
E00297503,U068717,signup,2026-02-06 19:14:00,SU06871701,Mobile,19
E00297511,U068720,signup,2026-03-16 21:39:00,SU06872001,Desktop,21
E00297513,U068721,signup,2026-02-14 14:15:00,SU06872101,Mobile,14
E00297519,U068723,onboarding_complete,2026-01-06 18:06:00,SU06872301,Desktop,18
E00297535,U068726,core_action,2026-03-24 15:40:00,SU06872601,Desktop,15
E00297537,U068726,core_action,2026-03-27 04:08:00,SU06872601,Desktop,4
E00297540,U068727,signup,2026-01-16 23:44:00,SU06872701,Desktop,23
E00297553,U068730,signup,2026-01-10 11:49:00,SU06873001,Desktop,11
E00297571,U068736,onboarding_start,2026-02-22 15:31:00,SU06873601,Desktop,15
E00297596,U068741,signup,2026-01-23 05:12:00,SU06874101,Desktop,5
E00297600,U068741,feature_view,2026-01-24 14:26:00,SU06874101,Desktop,14
E00297615,U068747,signup,2026-02-08 16:13:00,SU06874701,Mobile,16
E00297620,U068748,core_action,2026-02-14 13:39:00,SU06874801,Mobile,13
E00297623,U068749,signup,2026-01-01 10:37:00,SU06874901,Desktop,10
E00297624,U068749,onboarding_start,2026-01-01 22:03:00,SU06874901,Desktop,22
E00297630,U068751,onboarding_complete,2026-03-14 09:08:00,SU06875101,Mobile,9
E00297645,U068753,onboarding_start,2026-02-11 12:05:00,SU06875301,Desktop,12
E00297644,U068753,signup,2026-02-11 16:28:00,SU06875301,Desktop,16
E00297649,U068753,core_action,2026-02-14 08:30:00,SU06875301,Desktop,8
E00297659,U068758,onboarding_start,2026-01-14 10:48:00,SU06875801,Mobile,10
E00297670,U068760,core_action,2026-03-29 20:06:00,SU06876001,Desktop,20
E00297683,U068761,subscription_start,2026-02-01 07:01:00,SU06876101,Desktop,7
E00297696,U068764,signup,2026-01-07 03:09:00,SU06876401,Mobile,3
E00297710,U068767,onboarding_complete,2026-01-31 06:07:00,SU06876701,Desktop,6
E00297715,U068768,signup,2026-03-26 22:44:00,SU06876801,Mobile,22
E00297720,U068768,core_action,2026-04-01 02:28:00,SU06876801,Mobile,2
E00297743,U068774,onboarding_start,2026-01-27 13:54:00,SU06877401,Desktop,13
E00297747,U068775,onboarding_complete,2026-03-25 08:18:00,SU06877501,Desktop,8
E00297764,U068780,onboarding_complete,2026-02-12 21:19:00,SU06878001,Mobile,21
E00297767,U068780,core_action,2026-02-14 19:36:00,SU06878001,Mobile,19
E00297776,U068782,signup,2026-02-17 04:25:00,SU06878201,Mobile,4
E00297804,U068788,onboarding_start,2026-02-26 01:55:00,SU06878801,Desktop,1
E00297828,U068792,onboarding_start,2026-03-17 12:40:00,SU06879201,Mobile,12
E00297854,U068797,session_start,2026-03-08 13:25:00,SU06879701,Mobile,13
E00297856,U068798,signup,2026-03-09 12:39:00,SU06879801,Mobile,12
E00297866,U068800,signup,2026-02-06 14:14:00,SU06880001,Mobile,14
E00297869,U068800,core_action,2026-02-10 09:00:00,SU06880001,Mobile,9
E00297878,U068803,signup,2026-02-28 21:16:00,SU06880301,Mobile,21
E00297892,U068807,onboarding_start,2026-02-11 01:03:00,SU06880701,Mobile,1
E00297898,U068807,session_start,2026-03-03 10:16:00,SU06880701,Mobile,10
E00297906,U068810,signup,2026-03-25 07:50:00,SU06881001,Mobile,7
E00297921,U068813,session_start,2026-04-06 21:55:00,SU06881301,Mobile,21
E00297927,U068814,feature_view,2026-03-02 16:09:00,SU06881401,Desktop,16
E00297924,U068814,onboarding_start,2026-03-02 23:07:00,SU06881401,Desktop,23
E00297932,U068815,signup,2026-01-21 15:23:00,SU06881501,Desktop,15
E00297938,U068816,feature_view,2026-02-27 17:28:00,SU06881601,Desktop,17
E00297951,U068819,feature_view,2026-01-19 19:29:00,SU06881901,Mobile,19
E00297955,U068820,onboarding_start,2026-01-14 15:10:00,SU06882001,Mobile,15
E00297972,U068823,feature_view,2026-01-14 08:29:00,SU06882301,Tablet,8
E00297988,U068827,core_action,2026-02-23 20:48:00,SU06882701,Mobile,20
E00297997,U068829,onboarding_complete,2026-01-28 17:19:00,SU06882901,Desktop,17
E00298034,U068836,session_start,2026-01-13 22:42:00,SU06883601,Mobile,22
E00298044,U068838,session_start,2026-03-06 16:44:00,SU06883801,Mobile,16
E00298047,U068839,onboarding_complete,2026-02-01 00:22:00,SU06883901,Mobile,0
E00298059,U068842,onboarding_complete,2026-03-30 18:46:00,SU06884201,Mobile,18
E00298062,U068843,onboarding_complete,2026-03-09 09:21:00,SU06884301,Desktop,9
E00298070,U068845,signup,2026-01-01 19:37:00,SU06884501,Tablet,19
E00298104,U068851,onboarding_complete,2026-01-12 17:02:00,SU06885101,Mobile,17
E00298108,U068851,session_start,2026-01-15 00:49:00,SU06885101,Mobile,0
E00298111,U068853,signup,2026-03-31 07:15:00,SU06885301,Mobile,7
E00298115,U068854,onboarding_complete,2026-02-18 03:39:00,SU06885401,Desktop,3
E00298117,U068855,onboarding_start,2026-03-07 02:11:00,SU06885501,Mobile,2
E00298119,U068855,core_action,2026-03-08 19:15:00,SU06885501,Mobile,19
E00298122,U068855,session_start,2026-03-13 07:35:00,SU06885501,Mobile,7
E00298123,U068856,signup,2026-03-30 10:17:00,SU06885601,Mobile,10
E00298128,U068858,signup,2026-03-24 17:14:00,SU06885801,Mobile,17
E00298134,U068859,feature_view,2026-03-20 15:02:00,SU06885901,Desktop,15
E00298135,U068859,core_action,2026-03-23 13:48:00,SU06885901,Desktop,13
E00298141,U068860,core_action,2026-03-28 11:07:00,SU06886001,Mobile,11
E00298146,U068861,onboarding_start,2026-03-18 04:31:00,SU06886101,Mobile,4
E00298153,U068864,onboarding_start,2026-03-08 18:18:00,SU06886401,Mobile,18
E00298158,U068866,onboarding_start,2026-01-23 17:54:00,SU06886601,Mobile,17
E00298183,U068871,signup,2026-01-23 18:49:00,SU06887101,Mobile,18
E00298193,U068872,onboarding_complete,2026-01-05 12:17:00,SU06887201,Mobile,12
E00298213,U068877,signup,2026-02-12 07:45:00,SU06887701,Mobile,7
E00298221,U068877,subscription_start,2026-03-05 13:19:00,SU06887701,Mobile,13
E00298225,U068878,core_action,2026-03-26 17:20:00,SU06887801,Mobile,17
E00298261,U068885,onboarding_start,2026-02-02 10:36:00,SU06888501,Mobile,10
E00298265,U068885,core_action,2026-02-09 21:58:00,SU06888501,Mobile,21
E00298272,U068886,session_start,2026-03-17 03:08:00,SU06888601,Mobile,3
E00298273,U068886,session_start,2026-04-04 08:19:00,SU06888601,Mobile,8
E00298276,U068887,onboarding_start,2026-02-21 18:17:00,SU06888701,Desktop,18
E00298295,U068890,onboarding_start,2026-03-23 01:03:00,SU06889001,Mobile,1
E00298306,U068893,signup,2026-03-09 07:43:00,SU06889301,Mobile,7
E00298309,U068894,signup,2026-02-19 06:50:00,SU06889401,Mobile,6
E00298324,U068895,subscription_start,2026-03-03 14:31:00,SU06889501,Desktop,14
E00298339,U068898,onboarding_complete,2026-01-03 06:18:00,SU06889801,Mobile,6
E00298345,U068900,onboarding_complete,2026-02-04 07:35:00,SU06890001,Desktop,7
E00298386,U068911,signup,2026-03-08 13:06:00,SU06891101,Tablet,13
E00298402,U068914,onboarding_start,2026-02-16 23:39:00,SU06891401,Mobile,23
E00298416,U068916,session_start,2026-03-30 07:16:00,SU06891601,Desktop,7
E00298419,U068917,signup,2026-03-16 10:01:00,SU06891701,Tablet,10
E00298447,U068925,onboarding_complete,2026-01-05 19:29:00,SU06892501,Desktop,19
E00298451,U068927,onboarding_start,2026-01-05 04:24:00,SU06892701,Mobile,4
E00298454,U068928,onboarding_start,2026-01-18 03:52:00,SU06892801,Mobile,3
E00298475,U068932,onboarding_start,2026-03-15 01:11:00,SU06893201,Mobile,1
E00298479,U068932,core_action,2026-03-21 21:25:00,SU06893201,Mobile,21
E00298481,U068933,onboarding_start,2026-03-13 15:46:00,SU06893301,Mobile,15
E00298492,U068936,signup,2026-02-17 08:53:00,SU06893601,Mobile,8
E00298502,U068938,signup,2026-01-23 04:22:00,SU06893801,Mobile,4
E00298516,U068942,core_action,2026-03-22 22:43:00,SU06894201,Tablet,22
E00298534,U068945,subscription_start,2026-03-07 00:06:00,SU06894501,Mobile,0
E00298538,U068946,core_action,2026-03-25 01:31:00,SU06894601,Tablet,1
E00298547,U068948,core_action,2026-02-02 23:46:00,SU06894801,Mobile,23
E00298558,U068951,onboarding_start,2026-01-03 08:39:00,SU06895101,Desktop,8
E00298560,U068952,signup,2026-02-25 14:34:00,SU06895201,Mobile,14
E00298574,U068953,session_start,2026-04-01 20:17:00,SU06895301,Mobile,20
E00298575,U068954,signup,2026-01-25 11:54:00,SU06895401,Tablet,11
E00298581,U068955,core_action,2026-03-14 21:56:00,SU06895501,Mobile,21
E00298590,U068957,onboarding_complete,2026-03-25 16:40:00,SU06895701,Desktop,16
E00298593,U068958,onboarding_complete,2026-01-08 15:40:00,SU06895801,Mobile,15
E00298604,U068961,onboarding_start,2026-02-10 03:41:00,SU06896101,Mobile,3
E00298608,U068963,onboarding_start,2026-02-13 21:32:00,SU06896301,Mobile,21
E00298624,U068969,signup,2026-01-06 17:08:00,SU06896901,Desktop,17
E00298626,U068969,onboarding_complete,2026-01-07 18:50:00,SU06896901,Desktop,18
E00298627,U068969,core_action,2026-01-12 04:09:00,SU06896901,Desktop,4
E00298632,U068969,subscription_start,2026-02-02 04:02:00,SU06896901,Desktop,4
E00298649,U068973,core_action,2026-03-27 15:51:00,SU06897301,Mobile,15
E00298659,U068975,feature_view,2026-02-07 12:35:00,SU06897501,Mobile,12
E00298661,U068975,session_start,2026-02-08 19:31:00,SU06897501,Mobile,19
E00298663,U068975,subscription_start,2026-02-10 06:20:00,SU06897501,Mobile,6
E00298669,U068976,core_action,2026-04-02 01:39:00,SU06897601,Mobile,1
E00298668,U068976,feature_view,2026-04-04 22:16:00,SU06897601,Mobile,22
E00298682,U068978,onboarding_complete,2026-01-29 11:59:00,SU06897801,Tablet,11
E00298700,U068981,subscription_start,2026-03-25 17:20:00,SU06898101,Mobile,17
E00298705,U068982,feature_view,2026-02-06 23:49:00,SU06898201,Mobile,23
E00298713,U068983,session_start,2026-03-10 01:43:00,SU06898301,Mobile,1
E00298710,U068983,core_action,2026-03-10 06:23:00,SU06898301,Mobile,6
E00298715,U068984,onboarding_start,2026-01-15 03:24:00,SU06898401,Desktop,3
E00298740,U068990,session_start,2026-03-26 22:50:00,SU06899001,Mobile,22
E00298741,U068990,session_start,2026-04-15 19:14:00,SU06899001,Mobile,19
E00298746,U068991,core_action,2026-01-28 09:29:00,SU06899101,Mobile,9
E00298754,U068994,signup,2026-01-12 22:38:00,SU06899401,Tablet,22
E00298762,U068997,signup,2026-03-16 12:24:00,SU06899701,Desktop,12
E00298765,U068998,signup,2026-03-17 10:53:00,SU06899801,Mobile,10
E00298770,U068998,core_action,2026-03-20 02:54:00,SU06899801,Mobile,2
E00298774,U069000,signup,2026-03-29 14:37:00,SU06900001,Mobile,14
E00298780,U069002,onboarding_start,2026-01-28 20:40:00,SU06900201,Desktop,20
E00298794,U069006,onboarding_start,2026-03-12 12:15:00,SU06900601,Mobile,12
E00298814,U069011,onboarding_complete,2026-01-04 19:41:00,SU06901101,Desktop,19
E00298815,U069012,signup,2026-01-13 22:46:00,SU06901201,Mobile,22
E00298820,U069012,core_action,2026-01-15 22:44:00,SU06901201,Mobile,22
E00298839,U069016,onboarding_start,2026-02-22 18:06:00,SU06901601,Mobile,18
E00298840,U069016,onboarding_complete,2026-02-24 01:45:00,SU06901601,Mobile,1
E00298850,U069020,onboarding_start,2026-01-09 07:33:00,SU06902001,Desktop,7
E00298868,U069024,core_action,2026-01-27 21:47:00,SU06902401,Mobile,21
E00298871,U069025,signup,2026-03-05 09:22:00,SU06902501,Desktop,9
E00298882,U069026,subscription_start,2026-02-13 13:15:00,SU06902601,Desktop,13
E00298887,U069028,onboarding_complete,2026-03-14 05:54:00,SU06902801,Mobile,5
E00298910,U069033,feature_view,2026-03-21 18:10:00,SU06903301,Desktop,18
E00298912,U069033,session_start,2026-03-23 21:40:00,SU06903301,Desktop,21
E00298914,U069034,signup,2026-02-21 18:09:00,SU06903401,Tablet,18
E00298921,U069036,onboarding_complete,2026-03-29 14:40:00,SU06903601,Tablet,14
E00298927,U069038,onboarding_complete,2026-02-22 06:27:00,SU06903801,Mobile,6
E00298934,U069040,core_action,2026-01-27 09:04:00,SU06904001,Desktop,9
E00298944,U069042,onboarding_complete,2026-02-07 17:40:00,SU06904201,Mobile,17
E00298950,U069043,onboarding_complete,2026-02-09 12:50:00,SU06904301,Desktop,12
E00298966,U069048,onboarding_start,2026-01-14 13:26:00,SU06904801,Tablet,13
E00298967,U069048,onboarding_complete,2026-01-14 13:49:00,SU06904801,Tablet,13
E00298979,U069051,onboarding_complete,2026-01-20 08:51:00,SU06905101,Mobile,8
E00298991,U069052,core_action,2026-01-20 18:11:00,SU06905201,Mobile,18
E00298994,U069053,signup,2026-02-25 15:57:00,SU06905301,Mobile,15
E00298995,U069053,onboarding_start,2026-02-26 15:30:00,SU06905301,Mobile,15
E00299008,U069055,onboarding_complete,2026-01-18 02:01:00,SU06905501,Desktop,2
E00299012,U069055,session_start,2026-01-22 20:56:00,SU06905501,Desktop,20
E00299020,U069057,onboarding_complete,2026-01-27 23:48:00,SU06905701,Mobile,23
E00299023,U069057,core_action,2026-01-28 11:15:00,SU06905701,Mobile,11
E00299022,U069057,feature_view,2026-02-01 14:22:00,SU06905701,Mobile,14
E00299032,U069060,core_action,2026-01-16 08:26:00,SU06906001,Desktop,8
E00299034,U069060,core_action,2026-01-20 03:07:00,SU06906001,Desktop,3
E00299053,U069063,session_start,2026-03-24 02:34:00,SU06906301,Desktop,2
E00299061,U069065,signup,2026-01-21 22:31:00,SU06906501,Mobile,22
E00299064,U069066,signup,2026-01-24 22:05:00,SU06906601,Mobile,22
E00299066,U069066,onboarding_complete,2026-01-26 17:17:00,SU06906601,Mobile,17
E00299077,U069069,onboarding_start,2026-01-21 16:35:00,SU06906901,Mobile,16
E00299089,U069072,signup,2026-03-09 06:32:00,SU06907201,Desktop,6
E00299090,U069072,onboarding_start,2026-03-10 01:06:00,SU06907201,Desktop,1
E00299092,U069073,signup,2026-01-16 20:29:00,SU06907301,Desktop,20
E00299094,U069073,onboarding_complete,2026-01-17 22:03:00,SU06907301,Desktop,22
E00299095,U069074,signup,2026-01-21 04:43:00,SU06907401,Desktop,4
E00299106,U069077,signup,2026-01-21 14:04:00,SU06907701,Mobile,14
E00299120,U069081,signup,2026-02-13 18:57:00,SU06908101,Mobile,18
E00299124,U069082,onboarding_complete,2026-01-23 13:31:00,SU06908201,Mobile,13
E00299135,U069083,session_start,2026-03-31 10:04:00,SU06908301,Desktop,10
E00299142,U069084,session_start,2026-03-09 02:05:00,SU06908401,Mobile,2
E00299138,U069084,onboarding_complete,2026-03-09 22:14:00,SU06908401,Mobile,22
E00299143,U069084,session_start,2026-03-29 06:23:00,SU06908401,Mobile,6
E00299145,U069085,onboarding_start,2026-02-12 06:15:00,SU06908501,Mobile,6
E00299151,U069087,onboarding_complete,2026-01-23 15:23:00,SU06908701,Mobile,15
E00299152,U069088,signup,2026-02-02 12:06:00,SU06908801,Tablet,12
E00299161,U069090,feature_view,2026-02-12 05:23:00,SU06909001,Mobile,5
E00299166,U069091,onboarding_complete,2026-01-15 14:54:00,SU06909101,Desktop,14
E00299167,U069091,core_action,2026-01-20 02:37:00,SU06909101,Desktop,2
E00299168,U069091,feature_view,2026-01-20 17:23:00,SU06909101,Desktop,17
E00299179,U069093,onboarding_complete,2026-02-01 14:02:00,SU06909301,Mobile,14
E00299193,U069095,feature_view,2026-01-12 18:20:00,SU06909501,Mobile,18
E00299235,U069105,signup,2026-02-01 16:33:00,SU06910501,Mobile,16
E00299251,U069107,feature_view,2026-04-04 18:06:00,SU06910701,Desktop,18
E00299256,U069109,signup,2026-03-30 04:02:00,SU06910901,Mobile,4
E00299277,U069114,signup,2026-01-04 14:55:00,SU06911401,Desktop,14
E00299278,U069114,onboarding_start,2026-01-05 02:43:00,SU06911401,Desktop,2
E00299279,U069114,onboarding_complete,2026-01-05 22:35:00,SU06911401,Desktop,22
E00299287,U069115,onboarding_start,2026-02-21 13:54:00,SU06911501,Mobile,13
E00299302,U069119,signup,2026-01-31 22:16:00,SU06911901,Tablet,22
E00299303,U069119,onboarding_start,2026-02-01 04:35:00,SU06911901,Tablet,4
E00299306,U069119,feature_view,2026-02-05 06:31:00,SU06911901,Tablet,6
E00299315,U069121,signup,2026-02-23 12:47:00,SU06912101,Mobile,12
E00299319,U069122,onboarding_complete,2026-03-04 07:06:00,SU06912201,Mobile,7
E00299327,U069123,feature_view,2026-03-13 21:44:00,SU06912301,Mobile,21
E00299331,U069124,signup,2026-01-20 00:41:00,SU06912401,Mobile,0
E00299334,U069125,signup,2026-03-17 17:37:00,SU06912501,Desktop,17
E00299337,U069126,signup,2026-03-26 22:51:00,SU06912601,Mobile,22
E00299347,U069128,signup,2026-02-05 08:29:00,SU06912801,Mobile,8
E00299350,U069128,core_action,2026-02-12 12:59:00,SU06912801,Mobile,12
E00299358,U069131,signup,2026-02-14 05:56:00,SU06913101,Desktop,5
E00299363,U069132,onboarding_complete,2026-02-17 06:37:00,SU06913201,Mobile,6
E00299368,U069134,onboarding_start,2026-03-12 15:21:00,SU06913401,Desktop,15
E00299376,U069135,session_start,2026-04-02 19:05:00,SU06913501,Desktop,19
E00299398,U069140,feature_view,2026-01-05 22:29:00,SU06914001,Desktop,22
E00299399,U069140,core_action,2026-01-07 09:31:00,SU06914001,Desktop,9
E00299407,U069143,onboarding_start,2026-02-15 03:31:00,SU06914301,Mobile,3
E00299415,U069146,signup,2026-02-16 22:10:00,SU06914601,Mobile,22
E00299432,U069148,onboarding_start,2026-02-13 23:22:00,SU06914801,Mobile,23
E00299437,U069150,signup,2026-02-09 13:07:00,SU06915001,Desktop,13
E00299440,U069151,signup,2026-03-12 20:27:00,SU06915101,Mobile,20
E00299446,U069151,session_start,2026-03-14 18:12:00,SU06915101,Mobile,18
E00299453,U069152,feature_view,2026-01-25 18:21:00,SU06915201,Desktop,18
E00299457,U069153,signup,2026-03-17 21:51:00,SU06915301,Mobile,21
E00299482,U069160,onboarding_start,2026-03-16 20:51:00,SU06916001,Mobile,20
E00299488,U069163,onboarding_start,2026-01-08 21:44:00,SU06916301,Mobile,21
E00299491,U069164,onboarding_start,2026-03-09 14:36:00,SU06916401,Desktop,14
E00299538,U069177,signup,2026-01-03 12:09:00,SU06917701,Desktop,12
E00299546,U069178,onboarding_start,2026-03-29 01:57:00,SU06917801,Mobile,1
E00299556,U069180,onboarding_start,2026-03-30 13:02:00,SU06918001,Mobile,13
E00299571,U069183,onboarding_start,2026-01-31 04:02:00,SU06918301,Mobile,4
E00299582,U069185,onboarding_start,2026-03-27 08:16:00,SU06918501,Desktop,8
E00299587,U069185,session_start,2026-03-28 23:24:00,SU06918501,Desktop,23
E00299599,U069187,onboarding_start,2026-01-08 03:16:00,SU06918701,Tablet,3
E00299607,U069188,session_start,2026-02-14 21:55:00,SU06918801,Desktop,21
E00299611,U069190,onboarding_start,2026-02-13 06:16:00,SU06919001,Desktop,6
E00299629,U069194,signup,2026-01-28 21:33:00,SU06919401,Mobile,21
E00299634,U069196,onboarding_start,2026-04-01 19:52:00,SU06919601,Mobile,19
E00299636,U069197,onboarding_start,2026-03-11 15:00:00,SU06919701,Mobile,15
E00299635,U069197,signup,2026-03-11 18:16:00,SU06919701,Mobile,18
E00299641,U069198,core_action,2026-01-20 00:52:00,SU06919801,Mobile,0
E00299650,U069200,signup,2026-01-09 15:51:00,SU06920001,Desktop,15
