transaction_id,user_id,transaction_date,amount,product_type,payment_status
T0007264,U087461,2026-03-07,897.45,Pro,Success
T0007265,U087474,2026-02-22,933.31,Pro,Success
T0007266,U087475,2026-04-07,671.08,Basic,Failed
T0007267,U087491,2026-03-01,1106.96,Basic,Success
T0007268,U087498,2026-02-20,821.11,Basic,Success
T0007269,U087504,2026-01-25,869.54,Basic,Success
T0007270,U087510,2026-03-03,626.34,Premium,Success
T0007271,U087525,2026-01-12,1073.54,Premium,Success
T0007272,U087541,2026-04-04,99.07,Pro,Success
T0007273,U087544,2026-02-28,710.95,Basic,Success
T0007274,U087545,2026-04-02,946.71,Pro,Success
T0007275,U087546,2026-01-31,229.78,Pro,Success
T0007276,U087554,2026-03-31,1206.06,Pro,Success
T0007277,U087564,2026-04-23,422.71,Premium,Success
T0007278,U087569,2026-02-04,1290.1,Basic,Success
T0007279,U087584,2026-03-03,231.66,Pro,Success
T0007280,U087591,2026-03-03,1952.73,Pro,Success
T0007281,U087614,2026-02-10,1282.69,Premium,Success
T0007282,U087630,2026-04-15,543.91,Basic,Success
T0007283,U087633,2026-04-01,247.0,Premium,Success
T0007284,U087652,2026-02-26,656.5,Premium,Success
T0007285,U087662,2026-01-25,805.0,Premium,Success
T0007286,U087671,2026-02-01,721.36,Basic,Success
T0007287,U087692,2026-04-07,508.59,Pro,Success
T0007288,U087698,2026-04-05,578.69,Pro,Success
T0007289,U087725,2026-01-22,837.34,Pro,Success
T0007290,U087732,2026-03-22,708.73,Basic,Success
T0007291,U087752,2026-03-23,1275.93,Basic,Success
T0007292,U087757,2026-01-19,238.47,Basic,Success
T0007293,U087768,2026-03-17,508.83,Basic,Success
T0007294,U087771,2026-02-17,792.1,Pro,Failed
T0007295,U087779,2026-03-06,313.83,Basic,Success
T0007296,U087784,2026-03-24,264.08,Basic,Success
T0007297,U087788,2026-01-23,1136.01,Premium,Success
T0007298,U087796,2026-03-21,473.82,Basic,Success
T0007299,U087803,2026-01-25,961.74,Pro,Success
T0007300,U087808,2026-02-18,536.98,Premium,Failed
T0007301,U087818,2026-03-04,923.81,Basic,Success
T0007302,U087869,2026-03-17,346.27,Pro,Success
T0007303,U087880,2026-03-17,854.1,Basic,Success
T0007304,U087888,2026-02-17,643.39,Basic,Success
T0007305,U087889,2026-01-21,846.75,Basic,Success
T0007306,U087892,2026-02-16,215.08,Pro,Success
T0007307,U087893,2026-03-03,640.19,Premium,Success
T0007308,U087897,2026-04-04,1564.96,Pro,Success
T0007309,U087898,2026-04-10,279.54,Basic,Success
T0007310,U087903,2026-03-07,797.85,Basic,Success
T0007311,U087910,2026-01-30,366.26,Basic,Success
T0007312,U087919,2026-01-26,453.23,Basic,Success
T0007313,U087923,2026-02-25,236.18,Pro,Success
T0007314,U087930,2026-02-01,1151.39,Pro,Success
T0007315,U087933,2026-02-12,113.51,Basic,Success
T0007316,U087936,2026-01-25,443.2,Basic,Success
T0007317,U087939,2026-02-08,548.48,Basic,Failed
T0007318,U087951,2026-03-01,1141.33,Basic,Success
T0007319,U087956,2026-02-08,1028.66,Pro,Success
T0007320,U087962,2026-03-10,358.12,Pro,Success
T0007321,U087985,2026-04-04,531.22,Premium,Success
T0007322,U087991,2026-02-16,219.35,Basic,Success
T0007323,U088049,2026-04-22,350.86,Premium,Success
T0007324,U088053,2026-04-16,749.91,Basic,Success
T0007325,U088063,2026-02-25,387.99,Basic,Success
T0007326,U088092,2026-03-13,871.01,Basic,Success
T0007327,U088109,2026-02-22,1165.66,Premium,Success
T0007328,U088110,2026-03-11,760.31,Basic,Success
T0007329,U088128,2026-03-29,1747.14,Basic,Success
T0007330,U088132,2026-04-04,704.05,Basic,Success
T0007331,U088144,2026-04-03,775.91,Basic,Success
T0007332,U088153,2026-02-20,617.27,Premium,Success
T0007333,U088179,2026-03-08,1574.67,Premium,Success
T0007334,U088180,2026-04-02,693.4,Basic,Success
T0007335,U088190,2026-04-15,995.16,Basic,Success
T0007336,U088194,2026-04-20,426.95,Basic,Success
T0007337,U088201,2026-03-08,234.35,Basic,Success
T0007338,U088211,2026-03-07,346.95,Pro,Success
T0007339,U088225,2026-04-09,509.9,Basic,Success
T0007340,U088227,2026-01-26,424.09,Premium,Success
T0007341,U088235,2026-01-23,444.39,Premium,Success
T0007342,U088251,2026-01-30,372.79,Premium,Success
T0007343,U088253,2026-02-26,84.66,Basic,Success
T0007344,U088256,2026-03-09,276.15,Basic,Success
T0007345,U088257,2026-02-18,1215.51,Basic,Success
T0007346,U088262,2026-01-10,419.56,Pro,Success
T0007347,U088264,2026-02-17,605.37,Basic,Success
T0007348,U088280,2026-01-31,963.26,Premium,Success
T0007349,U088315,2026-03-10,656.58,Pro,Success
T0007350,U088322,2026-04-12,795.35,Premium,Success
T0007351,U088326,2026-03-18,1082.32,Pro,Success
T0007352,U088330,2026-04-10,,Basic,Success
T0007353,U088350,2026-04-07,655.15,Premium,Success
T0007354,U088368,2026-03-15,246.87,Pro,Success
T0007355,U088371,2026-03-28,601.74,Premium,Success
T0007356,U088374,2026-02-16,663.41,Pro,Success
T0007357,U088394,2026-03-06,1729.86,Basic,Success
T0007358,U088418,2026-02-12,1089.03,Premium,Failed
T0007359,U088436,2026-01-29,1774.61,Premium,Success
T0007360,U088445,2026-03-13,380.16,Basic,Success
T0007361,U088449,2026-03-26,2235.99,Premium,Success
T0007362,U088458,2026-02-08,375.76,Pro,Success
T0007363,U088474,2026-03-15,899.1,Pro,Success
T0007364,U088478,2026-01-21,727.21,Basic,Success
T0007365,U088479,2026-04-17,438.8,Premium,Success
T0007366,U088485,2026-03-27,1806.93,Basic,Success
T0007367,U088486,2026-02-11,559.26,Pro,Failed
T0007368,U088490,2026-04-06,682.84,Pro,Success
T0007369,U088495,2026-03-20,358.13,Basic,Success
T0007370,U088499,2026-03-25,323.77,Premium,Success
T0007371,U088504,2026-03-24,1038.9,Basic,Success
T0007372,U088511,2026-02-16,1404.42,Premium,Success
T0007373,U088534,2026-04-03,461.86,Basic,Success
T0007374,U088538,2026-01-26,1328.08,Pro,Success
T0007375,U088540,2026-02-10,766.72,Premium,Success
T0007376,U088557,2026-04-03,231.92,Pro,Success
T0007377,U088595,2026-02-24,248.32,Pro,Success
T0007378,U088603,2026-02-09,798.38,Basic,Success
T0007379,U088604,2026-03-02,881.46,Basic,Success
T0007380,U088613,2026-03-17,743.72,Pro,Success
T0007381,U088629,2026-03-20,956.55,Premium,Success
T0007382,U088663,2026-04-28,203.06,Basic,Success
T0007383,U088667,2026-04-01,484.18,Basic,Success
T0007384,U088670,2026-03-25,626.86,Basic,Failed
T0007385,U088671,2026-04-02,1355.82,Pro,Success
T0007386,U088678,2026-04-14,602.04,Basic,Success
T0007387,U088680,2026-01-10,229.57,Pro,Failed
T0007388,U088689,2026-01-21,1313.06,Basic,Success
T0007389,U088750,2026-04-02,1187.64,Pro,Success
T0007390,U088752,2026-03-01,632.64,Pro,Success
T0007391,U088753,2026-02-20,521.89,Basic,Success
T0007392,U088759,2026-02-12,225.35,Basic,Success
T0007393,U088760,2026-03-20,535.4,Basic,Failed
T0007394,U088768,2026-03-19,753.47,Pro,Success
T0007395,U088781,2026-03-17,1578.48,Premium,Success
T0007396,U088794,2026-02-10,520.34,Basic,Success
T0007397,U088813,2026-03-27,734.68,Pro,Success
T0007398,U088844,2026-01-13,853.49,Basic,Success
T0007399,U088845,2026-04-16,810.45,Basic,Success
T0007400,U088868,2026-01-31,594.6,Basic,Success
T0007401,U088905,2026-02-13,730.86,Basic,Success
T0007402,U088908,2026-03-20,312.75,Basic,Failed
T0007403,U088909,2026-04-27,400.85,Basic,Success
T0007404,U088948,2026-02-25,618.43,Basic,Success
T0007405,U088972,2026-03-28,396.14,Basic,Success
T0007406,U088976,2026-02-23,343.27,Basic,Success
T0007407,U088982,2026-01-29,1035.81,Basic,Success
T0007408,U088989,2026-02-16,527.2,Basic,Success
T0007409,U088994,2026-04-05,345.87,Pro,Success
T0007410,U089008,2026-02-13,1019.43,Basic,Success
T0007411,U089014,2026-01-22,346.76,Pro,Success
T0007412,U089020,2026-04-05,901.08,Basic,Success
T0007413,U089026,2026-03-17,619.36,Pro,Success
T0007414,U089041,2026-02-19,947.98,Basic,Failed
T0007415,U089108,2026-04-20,427.03,Pro,Success
T0007416,U089111,2026-04-09,362.44,Premium,Failed
T0007417,U089115,2026-04-13,541.65,Basic,Success
T0007418,U089118,2026-02-15,938.9,Premium,Success
T0007419,U089122,2026-02-15,349.47,Basic,Success
T0007420,U089153,2026-03-05,439.89,Pro,Success
T0007421,U089174,2026-04-02,790.84,Pro,Success
T0007422,U089246,2026-02-22,607.75,Pro,Success
T0007423,U089247,2026-04-08,259.89,Basic,Success
T0007424,U089258,2026-02-11,1596.88,Premium,Success
T0007425,U089263,2026-03-18,313.75,Pro,Success
T0007426,U089266,2026-03-10,272.98,Pro,Success
T0007427,U089276,2026-03-29,674.21,Basic,Success
T0007428,U089291,2026-02-11,264.66,Pro,Success
T0007429,U089315,2026-02-11,499.78,Pro,Success
T0007430,U089321,2026-02-18,884.83,Basic,Success
T0007431,U089330,2026-04-01,473.78,Pro,Success
T0007432,U089351,2026-04-12,1291.43,Premium,Success
T0007433,U089360,2026-02-26,246.13,Pro,Success
T0007434,U089361,2026-02-19,279.11,Basic,Success
T0007435,U089398,2026-03-20,442.93,Basic,Success
T0007436,U089406,2026-02-14,379.72,Pro,Success
T0007437,U089407,2026-02-05,,Pro,Success
T0007438,U089418,2026-03-14,1108.31,Basic,Success
T0007439,U089421,2026-03-17,765.89,Pro,Success
T0007440,U089439,2026-02-08,452.77,Pro,Success
T0007441,U089445,2026-01-29,655.06,Basic,Success
T0007442,U089463,2026-03-08,912.51,Premium,Success
T0007443,U089464,2026-04-06,890.9,Pro,Success
T0007444,U089467,2026-03-23,1459.76,Premium,Success
T0007445,U089477,2026-03-24,513.28,Premium,Failed
T0007446,U089480,2026-04-09,1336.36,Basic,Success
T0007447,U089485,2026-03-15,1542.92,Pro,Success
T0007448,U089493,2026-02-11,279.4,Pro,Failed
T0007449,U089511,2026-03-28,447.87,Basic,Success
T0007450,U089513,2026-03-03,662.66,Pro,Success
T0007451,U089519,2026-03-08,636.16,Pro,Failed
T0007452,U089520,2026-01-31,366.13,Pro,Success
T0007453,U089560,2026-02-05,555.54,Pro,Success
T0007454,U089565,2026-02-20,901.2,Basic,Success
T0007455,U089569,2026-03-07,1970.14,Basic,Success
T0007456,U089577,2026-03-03,751.83,Basic,Success
T0007457,U089612,2026-03-21,352.2,Basic,Success
T0007458,U089639,2026-03-15,182.79,Basic,Success
T0007459,U089640,2026-03-15,349.31,Basic,Success
T0007460,U089657,2026-04-04,437.98,Pro,Failed
T0007461,U089709,2026-01-18,1456.0,Basic,Success
T0007462,U089721,2026-03-01,380.85,Basic,Failed
T0007463,U089744,2026-01-20,522.85,Basic,Success
T0007464,U089756,2026-04-20,667.75,Basic,Success
T0007465,U089758,2026-02-11,306.78,Premium,Failed
T0007466,U089763,2026-02-20,867.09,Pro,Success
T0007467,U089806,2026-01-27,730.65,Pro,Success
T0007468,U089831,2026-02-02,734.16,Basic,Success
T0007469,U089835,2026-02-28,506.31,Pro,Success
T0007470,U089837,2026-04-14,218.24,Basic,Success
T0007471,U089844,2026-01-20,,Premium,Success
T0007472,U089866,2026-02-15,640.34,Pro,Failed
T0007473,U089874,2026-02-27,169.53,Premium,Failed
T0007474,U089885,2026-03-06,1155.11,Pro,Success
T0007475,U089924,2026-04-07,596.94,Pro,Success
T0007476,U089925,2026-03-19,278.89,Premium,Success
T0007477,U089934,2026-02-21,193.71,Pro,Success
T0007478,U089935,2026-03-12,1611.08,Basic,Success
T0007479,U089940,2026-04-06,751.95,Pro,Success
T0007480,U089944,2026-03-22,359.3,Basic,Success
T0007481,U089971,2026-03-21,277.85,Premium,Success
T0007482,U089983,2026-01-26,706.59,Basic,Success
T0007483,U089995,2026-02-11,220.74,Premium,Success
T0007484,U089997,2026-03-03,130.28,Basic,Success
T0007485,U090006,2026-01-12,1248.11,Pro,Success
T0007486,U090037,2026-02-20,288.84,Premium,Success
T0007487,U090049,2026-04-07,682.12,Basic,Success
T0007488,U090071,2026-04-01,720.82,Basic,Success
T0007489,U090121,2026-01-15,972.57,Basic,Success
T0007490,U090123,2026-03-27,977.55,Basic,Success
T0007491,U090130,2026-03-31,645.31,Pro,Failed
T0007492,U090157,2026-02-05,414.07,Basic,Success
T0007493,U090166,2026-03-13,606.35,Pro,Success
T0007494,U090182,2026-01-31,1541.61,Basic,Success
T0007495,U090193,2026-03-19,613.34,Pro,Success
T0007496,U090207,2026-02-07,872.51,Pro,Success
T0007497,U090232,2026-01-20,555.15,Basic,Success
T0007498,U090233,2026-01-15,909.73,Basic,Success
T0007499,U090243,2026-03-31,646.04,Pro,Success
T0007500,U090245,2026-02-10,1053.44,Basic,Success
T0007501,U090248,2026-03-19,248.23,Basic,Success
T0007502,U090266,2026-04-14,398.98,Basic,Success
T0007503,U090270,2026-03-25,447.91,Basic,Success
T0007504,U090296,2026-04-11,467.13,Basic,Success
T0007505,U090297,2026-02-13,715.32,Basic,Success
T0007506,U090301,2026-04-03,1066.0,Pro,Success
T0007507,U090306,2026-01-18,727.16,Pro,Success
T0007508,U090336,2026-03-14,859.38,Basic,Success
T0007509,U090341,2026-03-24,854.44,Pro,Success
T0007510,U090380,2026-02-19,465.0,Basic,Success
T0007511,U090385,2026-02-23,172.15,Premium,Success
T0007512,U090386,2026-02-16,496.45,Premium,Success
T0007513,U090389,2026-02-05,361.86,Basic,Success
T0007514,U090399,2026-01-18,1126.4,Basic,Success
T0007515,U090404,2026-03-04,893.94,Basic,Success
T0007516,U090413,2026-03-14,219.05,Basic,Success
T0007517,U090415,2026-02-18,749.45,Basic,Success
T0007518,U090430,2026-02-04,339.24,Pro,Success
T0007519,U090448,2026-02-09,1100.34,Premium,Success
T0007520,U090460,2026-03-26,342.41,Pro,Success
T0007521,U090463,2026-03-16,566.11,Pro,Success
T0007522,U090475,2026-01-26,757.74,Pro,Success
T0007523,U090486,2026-03-08,541.65,Pro,Success
T0007524,U090488,2026-02-28,634.58,Pro,Success
T0007525,U090495,2026-03-14,1361.0,Pro,Failed
T0007526,U090519,2026-01-07,881.48,Basic,Failed
T0007527,U090534,2026-04-11,512.04,Pro,Success
T0007528,U090549,2026-04-24,604.82,Basic,Success
T0007529,U090551,2026-03-15,136.98,Basic,Success
T0007530,U090562,2026-02-02,499.12,Basic,Success
T0007531,U090579,2026-03-10,539.93,Basic,Success
T0007532,U090600,2026-03-23,465.15,Premium,Success
T0007533,U090603,2026-03-29,607.18,Pro,Success
T0007534,U090604,2026-03-30,728.97,Basic,Success
T0007535,U090605,2026-02-12,760.85,Basic,Success
T0007536,U090608,2026-03-10,410.53,Pro,Success
T0007537,U090614,2026-03-18,324.03,Premium,Success
T0007538,U090641,2026-01-13,155.3,Basic,Success
T0007539,U090642,2026-03-20,634.08,Basic,Success
T0007540,U090665,2026-03-13,261.94,Basic,Failed
T0007541,U090681,2026-04-11,1552.04,Pro,Success
T0007542,U090682,2026-02-08,757.5,Premium,Success
T0007543,U090695,2026-02-19,352.26,Pro,Success
T0007544,U090719,2026-02-04,531.53,Basic,Success
T0007545,U090726,2026-01-26,526.94,Basic,Success
T0007546,U090739,2026-02-07,415.48,Pro,Success
T0007547,U090742,2026-03-07,1035.29,Basic,Success
T0007548,U090760,2026-01-28,1687.61,Basic,Success
T0007549,U090763,2026-02-10,461.34,Basic,Success
T0007550,U090784,2026-02-06,1135.36,Basic,Success
T0007551,U090790,2026-01-24,606.08,Basic,Success
T0007552,U090808,2026-03-07,412.11,Pro,Success
T0007553,U090809,2026-03-30,225.56,Pro,Success
T0007554,U090814,2026-03-27,347.14,Premium,Success
T0007555,U090851,2026-03-05,577.34,Basic,Failed
T0007556,U090878,2026-03-01,877.23,Basic,Success
T0007557,U090881,2026-03-25,667.82,Pro,Success
T0007558,U090913,2026-02-23,545.9,Pro,Success
T0007559,U090931,2026-03-30,623.23,Basic,Success
T0007560,U090932,2026-03-06,652.47,Pro,Success
T0007561,U090946,2026-04-05,864.2,Pro,Success
T0007562,U090976,2026-03-12,916.25,Pro,Success
T0007563,U090980,2026-02-24,196.65,Premium,Success
T0007564,U090984,2026-04-04,261.41,Pro,Success
T0007565,U090995,2026-04-02,217.98,Premium,Success
T0007566,U090998,2026-02-17,593.11,Basic,Success
T0007567,U091001,2026-03-13,1026.62,Pro,Success
T0007568,U091006,2026-02-05,1042.99,Pro,Success
T0007569,U091030,2026-01-26,431.56,Pro,Success
T0007570,U091032,2026-04-25,464.34,Pro,Success
T0007571,U091040,2026-02-26,1257.06,Pro,Success
T0007572,U091043,2026-03-03,235.1,Basic,Success
T0007573,U091048,2026-02-13,667.27,Pro,Success
T0007574,U091050,2026-01-10,825.5,Pro,Success
T0007575,U091055,2026-02-04,1207.69,Basic,Success
T0007576,U091056,2026-03-17,254.4,Premium,Success
T0007577,U091063,2026-03-20,966.98,Premium,Success
T0007578,U091064,2026-02-13,516.09,Pro,Success
T0007579,U091072,2026-02-20,574.04,Basic,Success
T0007580,U091084,2026-03-04,470.81,Pro,Success
T0007581,U091088,2026-04-23,410.77,Premium,Success
T0007582,U091089,2026-02-15,249.32,Basic,Success
T0007583,U091094,2026-02-20,827.31,Pro,Success
T0007584,U091096,2026-01-31,769.18,Pro,Success
T0007585,U091105,2026-02-07,614.21,Basic,Success
T0007586,U091113,2026-03-31,673.38,Basic,Success
T0007587,U091138,2026-03-14,1090.75,Pro,Success
T0007588,U091140,2026-02-21,426.29,Basic,Success
T0007589,U091153,2026-01-19,1174.25,Pro,Success
T0007590,U091157,2026-01-23,724.87,Pro,Success
T0007591,U091170,2026-03-10,712.53,Pro,Success
T0007592,U091180,2026-04-11,1046.74,Basic,Success
T0007593,U091188,2026-01-24,401.37,Pro,Success
T0007594,U091190,2026-02-09,150.66,Basic,Success
T0007595,U091194,2026-01-12,859.31,Premium,Success
T0007596,U091223,2026-02-02,520.48,Basic,Success
T0007597,U091229,2026-04-12,373.95,Premium,Success
T0007598,U091241,2026-02-22,,Pro,Success
T0007599,U091244,2026-02-16,211.1,Basic,Success
T0007600,U091257,2026-02-28,545.54,Pro,Success
T0007601,U091267,2026-04-09,151.39,Basic,Success
T0007602,U091277,2026-04-08,1420.33,Pro,Success
T0007603,U091299,2026-02-15,208.87,Pro,Success
T0007604,U091310,2026-03-03,1374.21,Pro,Success
T0007605,U091311,2026-02-27,713.3,Basic,Success
T0007606,U091319,2026-03-03,986.94,Basic,Success
T0007607,U091335,2026-01-09,303.41,Pro,Success
T0007608,U091350,2026-02-17,187.09,Basic,Success
T0007609,U091382,2026-04-26,452.5,Basic,Success
T0007610,U091390,2026-02-01,332.07,Basic,Success
T0007611,U091403,2026-02-17,606.03,Premium,Success
T0007612,U091404,2026-02-26,319.28,Basic,Success
T0007613,U091407,2026-02-04,878.72,Basic,Success
T0007614,U091408,2026-04-07,373.22,Basic,Success
T0007615,U091417,2026-04-12,1103.94,Pro,Success
T0007616,U091426,2026-02-07,1108.67,Basic,Success
T0007617,U091434,2026-01-12,349.05,Premium,Success
T0007618,U091467,2026-02-17,592.72,Basic,Success
T0007619,U091469,2026-01-13,487.34,Pro,Success
T0007620,U091473,2026-04-22,749.75,Basic,Success
T0007621,U091474,2026-04-23,248.7,Basic,Success
T0007622,U091483,2026-03-27,597.18,Basic,Success
T0007623,U091488,2026-01-31,431.9,Pro,Success
T0007624,U091493,2026-02-20,50.14,Basic,Success
T0007625,U091496,2026-03-05,799.35,Basic,Success
T0007626,U091498,2026-02-04,375.61,Basic,Success
T0007627,U091535,2026-03-12,558.76,Pro,Success
T0007628,U091542,2026-01-23,586.03,Basic,Success
T0007629,U091571,2026-03-03,1782.16,Pro,Success
T0007630,U091585,2026-02-05,1189.32,Basic,Success
T0007631,U091592,2026-02-21,338.01,Basic,Success
T0007632,U091603,2026-03-09,949.23,Pro,Success
T0007633,U091609,2026-04-20,582.67,Basic,Success
T0007634,U091610,2026-03-16,76.41,Pro,Failed
T0007635,U091611,2026-04-01,646.06,Pro,Success
T0007636,U091615,2026-02-04,74.79,Premium,Success
T0007637,U091621,2026-03-07,402.25,Pro,Success
T0007638,U091627,2026-03-11,798.56,Basic,Success
T0007639,U091647,2026-02-09,464.93,Premium,Failed
T0007640,U091653,2026-02-10,642.17,Basic,Success
T0007641,U091654,2026-02-26,224.27,Pro,Success
T0007642,U091662,2026-04-18,867.24,Premium,Success
T0007643,U091665,2026-01-26,755.67,Basic,Success
T0007644,U091698,2026-03-06,819.95,Basic,Success
T0007645,U091703,2026-03-13,595.71,Basic,Success
T0007646,U091718,2026-02-13,1272.89,Pro,Success
T0007647,U091735,2026-03-30,1325.09,Pro,Success
T0007648,U091740,2026-04-01,822.96,Basic,Success
T0007649,U091748,2026-02-18,401.42,Basic,Success
T0007650,U091760,2026-02-26,747.31,Basic,Success
T0007651,U091765,2026-02-26,801.48,Pro,Success
T0007652,U091766,2026-04-07,890.31,Basic,Success
T0007653,U091774,2026-04-21,211.02,Basic,Success
T0007654,U091790,2026-03-29,2156.89,Pro,Success
T0007655,U091793,2026-01-15,1184.32,Premium,Success
T0007656,U091830,2026-02-21,566.0,Basic,Failed
T0007657,U091832,2026-03-19,168.27,Premium,Success
T0007658,U091852,2026-02-20,1705.53,Basic,Success
T0007659,U091856,2026-01-28,427.87,Pro,Success
T0007660,U091857,2026-04-05,175.07,Pro,Success
T0007661,U091861,2026-04-03,,Basic,Success
T0007662,U091872,2026-01-28,876.07,Basic,Success
T0007663,U091879,2026-03-03,112.81,Basic,Success
T0007664,U091891,2026-02-23,422.16,Basic,Success
T0007665,U091913,2026-02-06,373.34,Basic,Success
T0007666,U091922,2026-02-20,548.52,Pro,Success
T0007667,U091939,2026-02-15,60.04,Pro,Success
T0007668,U091977,2026-03-12,111.06,Pro,Success
T0007669,U091984,2026-03-24,317.4,Premium,Success
T0007670,U092006,2026-04-03,872.1,Pro,Success
T0007671,U092015,2026-02-21,984.47,Basic,Success
T0007672,U092029,2026-03-11,289.64,Premium,Success
T0007673,U092053,2026-02-08,311.2,Pro,Success
T0007674,U092059,2026-04-12,1136.19,Basic,Success
T0007675,U092081,2026-04-16,432.9,Pro,Success
T0007676,U092090,2026-02-26,701.78,Basic,Success
T0007677,U092103,2026-03-08,766.2,Premium,Success
T0007678,U092105,2026-04-03,346.23,Pro,Success
T0007679,U092113,2026-02-20,402.18,Basic,Success
T0007680,U092121,2026-02-09,554.43,Basic,Success
T0007681,U092125,2026-02-03,921.31,Basic,Success
T0007682,U092137,2026-02-11,490.17,Pro,Success
T0007683,U092184,2026-03-01,739.41,Basic,Success
T0007684,U092187,2026-02-09,194.08,Basic,Success
T0007685,U092196,2026-01-22,995.93,Basic,Success
T0007686,U092199,2026-03-18,763.31,Basic,Success
T0007687,U092210,2026-04-03,1466.72,Basic,Success
T0007688,U092212,2026-01-20,549.03,Pro,Success
T0007689,U092214,2026-02-23,285.47,Basic,Success
T0007690,U092218,2026-02-21,859.91,Basic,Success
T0007691,U092221,2026-04-07,1876.81,Basic,Success
T0007692,U092256,2026-04-26,386.86,Basic,Failed
T0007693,U092263,2026-01-30,241.73,Pro,Success
T0007694,U092271,2026-01-25,565.18,Basic,Success
T0007695,U092277,2026-02-28,658.38,Pro,Success
T0007696,U092285,2026-02-18,438.36,Pro,Success
T0007697,U092290,2026-03-09,853.55,Basic,Success
T0007698,U092328,2026-04-11,986.03,Basic,Success
T0007699,U092329,2026-03-03,1102.23,Pro,Success
T0007700,U092349,2026-01-06,1188.12,Pro,Success
T0007701,U092355,2026-03-01,275.25,Basic,Success
T0007702,U092361,2026-02-13,124.46,Basic,Success
T0007703,U092380,2026-03-17,1158.68,Basic,Success
T0007704,U092390,2026-01-26,806.9,Basic,Success
T0007705,U092398,2026-04-06,349.45,Basic,Success
T0007706,U092403,2026-04-25,556.83,Pro,Success
T0007707,U092418,2026-04-22,606.87,Premium,Success
T0007708,U092420,2026-02-02,436.98,Pro,Success
T0007709,U092423,2026-02-06,1072.67,Basic,Success
T0007710,U092424,2026-02-26,489.1,Basic,Success
T0007711,U092441,2026-03-18,75.93,Pro,Success
T0007712,U092453,2026-01-15,440.86,Premium,Success
T0007713,U092482,2026-02-21,248.29,Basic,Success
T0007714,U092488,2026-04-16,1220.28,Basic,Success
T0007715,U092501,2026-02-21,875.75,Basic,Success
T0007716,U092510,2026-03-31,516.75,Basic,Success
T0007717,U092521,2026-04-02,766.98,Basic,Success
T0007718,U092530,2026-03-30,710.99,Pro,Success
T0007719,U092531,2026-02-16,1386.33,Pro,Failed
T0007720,U092534,2026-02-13,664.98,Basic,Success
T0007721,U092538,2026-03-30,1207.77,Basic,Success
T0007722,U092546,2026-03-18,281.08,Premium,Success
T0007723,U092590,2026-03-14,215.47,Basic,Failed
T0007724,U092630,2026-02-22,419.0,Basic,Success
T0007725,U092635,2026-02-17,1089.54,Basic,Success
T0007726,U092651,2026-03-16,223.35,Basic,Success
T0007727,U092657,2026-02-26,354.45,Pro,Success
T0007728,U092666,2026-02-10,409.6,Basic,Success
T0007729,U092670,2026-03-28,828.15,Pro,Success
T0007730,U092678,2026-03-03,851.68,Basic,Success
T0007731,U092734,2026-03-31,428.32,Premium,Success
T0007732,U092746,2026-02-12,1368.03,Pro,Success
T0007733,U092771,2026-03-04,715.83,Premium,Success
T0007734,U092776,2026-02-05,1498.56,Pro,Success
T0007735,U092778,2026-02-10,434.16,Basic,Success
T0007736,U092791,2026-01-28,565.0,Basic,Success
T0007737,U092812,2026-04-20,427.88,Premium,Success
T0007738,U092822,2026-01-16,576.09,Premium,Success
T0007739,U092868,2026-04-16,658.5,Pro,Success
T0007740,U092892,2026-03-24,1254.79,Basic,Success
T0007741,U092918,2026-04-19,342.18,Pro,Success
T0007742,U092920,2026-02-28,747.22,Pro,Success
T0007743,U092921,2026-01-19,805.65,Pro,Success
T0007744,U092931,2026-01-23,317.35,Pro,Success
T0007745,U092952,2026-04-15,531.56,Pro,Success
T0007746,U092980,2026-03-27,323.7,Pro,Failed
T0007747,U092981,2026-02-17,572.82,Pro,Success
T0007748,U092982,2026-04-04,507.95,Pro,Success
T0007749,U092996,2026-03-28,199.14,Basic,Success
T0007750,U093001,2026-03-05,1448.17,Premium,Success
T0007751,U093006,2026-03-14,213.11,Premium,Success
T0007752,U093028,2026-03-04,566.94,Basic,Success
T0007753,U093041,2026-03-15,979.69,Pro,Success
T0007754,U093053,2026-01-21,139.74,Basic,Success
T0007755,U093054,2026-04-19,1009.42,Premium,Success
T0007756,U093060,2026-02-06,959.67,Pro,Success
T0007757,U093081,2026-02-17,593.95,Pro,Success
T0007758,U093131,2026-04-06,511.59,Pro,Success
T0007759,U093140,2026-02-07,799.55,Pro,Success
T0007760,U093148,2026-03-03,366.1,Basic,Success
T0007761,U093159,2026-02-21,675.14,Basic,Success
T0007762,U093163,2026-02-24,501.51,Basic,Success
T0007763,U093167,2026-03-05,656.03,Pro,Success
T0007764,U093187,2026-02-03,411.69,Premium,Success
T0007765,U093197,2026-04-05,735.28,Basic,Success
T0007766,U093201,2026-02-18,269.26,Basic,Success
T0007767,U093229,2026-03-18,618.36,Basic,Success
T0007768,U093234,2026-04-24,614.07,Basic,Success
T0007769,U093250,2026-04-25,406.59,Basic,Success
T0007770,U093263,2026-04-09,936.98,Pro,Success
T0007771,U093266,2026-04-15,625.89,Basic,Success
T0007772,U093279,2026-02-07,,Pro,Success
T0007773,U093286,2026-03-02,183.07,Pro,Failed
T0007774,U093307,2026-04-25,424.23,Pro,Success
T0007775,U093350,2026-03-20,42.35,Pro,Success
T0007776,U093352,2026-03-29,691.44,Pro,Success
